v1,v2,result
3.03,1.94,4.97
4.19,5.99,10.18
0.39,3.0,3.39
3.46,4.36,7.82
2.97,8.05,11.020000000000001
7.76,0.03,7.79
6.23,3.94,10.17
8.34,0.39,8.73
3.08,1.86,4.94
1.69,8.84,10.53
1.08,5.8,6.88
8.12,5.4,13.52
5.59,8.11,13.7
4.93,6.16,11.09
8.32,7.27,15.59
6.72,2.01,8.73
0.03,5.68,5.71
8.3,2.75,11.05
7.69,8.11,15.8
0.35,3.22,3.5700000000000003
7.8,8.3,16.1
1.4,5.22,6.619999999999999
3.45,6.31,9.76
4.74,7.28,12.02
1.53,2.31,3.84
1.7,6.09,7.79
9.32,7.99,17.310000000000002
0.74,4.07,4.8100000000000005
6.08,9.14,15.22
1.05,1.51,2.56
3.52,4.47,7.99
2.19,8.11,10.299999999999999
1.76,6.46,8.22
0.11,9.99,10.1
6.28,2.6,8.88
9.11,9.37,18.479999999999997
5.32,7.38,12.7
9.49,2.99,12.48
9.23,5.73,14.96
0.94,2.57,3.51
1.62,2.04,3.66
9.1,4.95,14.05
0.81,1.58,2.39
6.46,5.17,11.629999999999999
9.57,7.47,17.04
8.23,3.18,11.41
6.81,9.95,16.759999999999998
5.73,9.69,15.42
8.52,8.87,17.39
5.58,1.78,7.36
9.16,4.18,13.34
3.94,0.64,4.58
5.23,8.49,13.72
0.33,3.35,3.68
0.06,7.63,7.6899999999999995
4.11,9.15,13.260000000000002
8.14,7.33,15.47
3.92,4.1,8.02
5.75,1.98,7.73
5.85,8.52,14.37
0.94,7.72,8.66
6.87,2.51,9.379999999999999
8.71,8.28,16.990000000000002
9.92,9.36,19.28
9.97,2.31,12.280000000000001
6.18,6.81,12.989999999999998
6.62,2.24,8.86
9.08,2.46,11.54
9.06,6.48,15.540000000000001
1.04,5.91,6.95
6.91,8.16,15.07
0.36,4.4,4.760000000000001
4.35,8.68,13.03
5.88,5.12,11.0
0.02,2.78,2.8
8.86,6.89,15.75
3.45,4.08,7.53
9.33,0.44,9.77
3.55,9.44,12.989999999999998
2.43,9.26,11.69
4.25,7.44,11.690000000000001
6.35,2.37,8.719999999999999
5.94,5.81,11.75
3.7,9.54,13.239999999999998
8.17,5.73,13.9
5.84,2.99,8.83
9.26,2.26,11.52
8.86,4.5,13.36
6.02,6.78,12.8
9.87,2.96,12.829999999999998
3.71,5.59,9.3
5.08,8.89,13.97
7.14,3.85,10.99
0.29,6.95,7.24
0.97,2.85,3.8200000000000003
4.57,9.71,14.280000000000001
5.48,0.67,6.15
9.71,5.01,14.72
1.28,2.67,3.95
9.23,4.22,13.45
1.12,7.54,8.66
0.54,0.26,0.8
2.75,9.07,11.82
5.31,8.2,13.509999999999998
8.04,1.45,9.489999999999998
6.75,7.58,14.33
4.72,4.01,8.73
2.76,8.08,10.84
6.7,3.89,10.59
5.56,0.2,5.76
9.87,6.31,16.18
6.71,1.69,8.4
1.38,2.29,3.67
4.86,7.46,12.32
9.97,7.69,17.66
0.64,1.75,2.39
7.26,2.81,10.07
4.54,0.82,5.36
0.09,2.04,2.13
5.36,7.84,13.2
9.04,4.77,13.809999999999999
4.69,2.26,6.95
1.67,3.36,5.029999999999999
4.8,7.8,12.6
1.52,8.67,10.19
7.33,5.92,13.25
6.35,9.26,15.61
6.39,7.45,13.84
2.36,8.76,11.12
1.82,6.82,8.64
8.61,4.53,13.14
0.34,9.03,9.37
6.37,3.18,9.55
0.03,8.92,8.95
9.04,5.64,14.68
5.78,8.67,14.45
3.41,1.25,4.66
0.34,9.02,9.36
3.9,8.62,12.52
5.97,6.04,12.01
2.55,2.22,4.77
5.86,1.18,7.04
5.55,5.56,11.11
3.5,2.8,6.3
5.91,8.29,14.2
4.1,3.83,7.93
6.34,5.41,11.75
5.59,0.06,5.6499999999999995
4.68,5.43,10.11
3.86,6.33,10.19
4.95,6.1,11.05
3.86,7.43,11.29
2.69,6.49,9.18
9.49,2.3,11.79
7.52,1.42,8.94
4.53,3.76,8.29
0.07,7.1,7.17
0.71,8.37,9.079999999999998
4.94,5.45,10.39
0.18,2.55,2.73
8.81,7.66,16.47
5.67,9.22,14.89
0.96,9.44,10.399999999999999
6.77,8.06,14.83
8.79,9.85,18.64
4.62,1.06,5.68
4.37,3.57,7.9399999999999995
7.85,1.03,8.879999999999999
2.02,8.49,10.51
6.77,7.11,13.879999999999999
7.49,9.37,16.86
1.51,9.03,10.54
4.6,6.47,11.07
9.12,5.22,14.34
7.44,7.96,15.4
8.6,3.44,12.04
0.07,6.45,6.5200000000000005
7.73,8.16,15.89
1.32,7.77,9.09
7.21,5.55,12.76
5.84,7.05,12.89
0.11,2.21,2.32
6.89,1.49,8.379999999999999
7.24,0.98,8.22
7.38,3.54,10.92
3.68,8.8,12.48
3.33,7.36,10.690000000000001
2.12,4.7,6.82
3.66,3.14,6.800000000000001
5.54,4.54,10.08
4.18,1.28,5.46
0.7,3.81,4.51
7.25,6.04,13.29
8.53,3.98,12.51
6.1,5.93,12.03
0.98,1.34,2.3200000000000003
2.62,3.03,5.65
8.0,0.91,8.91
9.54,5.53,15.07
5.21,3.08,8.29
6.08,2.49,8.57
2.93,9.79,12.719999999999999
4.84,9.91,14.75
8.13,9.22,17.35
1.37,3.94,5.3100000000000005
6.25,8.11,14.36
3.84,5.72,9.559999999999999
2.84,7.87,10.71
2.08,5.7,7.78
6.96,1.59,8.55
9.29,8.94,18.229999999999997
4.84,9.41,14.25
0.66,0.15,0.81
4.59,9.8,14.39
0.48,4.31,4.789999999999999
7.35,7.9,15.25
6.51,6.8,13.309999999999999
1.41,4.84,6.25
4.97,4.83,9.8
1.01,9.47,10.48
7.56,0.61,8.17
5.5,8.95,14.45
4.76,4.12,8.879999999999999
4.2,3.61,7.8100000000000005
0.76,3.56,4.32
8.25,5.14,13.39
1.93,3.26,5.1899999999999995
2.44,9.59,12.03
0.0,2.32,2.32
6.52,8.54,15.059999999999999
1.03,3.01,4.04
9.65,8.51,18.16
8.91,4.15,13.06
6.97,6.92,13.89
7.58,6.83,14.41
3.13,5.92,9.05
2.37,4.7,7.07
4.53,7.29,11.82
6.11,3.73,9.84
7.42,2.7,10.120000000000001
0.19,3.69,3.88
8.87,3.23,12.1
9.79,8.47,18.259999999999998
4.91,7.76,12.67
8.95,0.04,8.989999999999998
4.76,6.23,10.99
6.15,9.9,16.05
6.95,9.17,16.12
5.12,5.18,10.3
8.6,8.02,16.619999999999997
7.21,9.09,16.3
8.01,9.4,17.41
4.31,4.78,9.09
7.29,8.27,15.559999999999999
3.29,3.47,6.76
5.17,2.08,7.25
3.5,8.62,12.12
7.48,2.82,10.3
4.28,5.42,9.7
6.19,9.74,15.93
0.0,4.52,4.52
4.82,9.85,14.67
7.61,6.24,13.850000000000001
0.05,2.14,2.19
1.51,1.44,2.95
8.85,6.9,15.75
2.79,2.63,5.42
8.54,4.97,13.509999999999998
1.35,9.39,10.74
9.67,4.69,14.36
2.24,4.2,6.44
7.92,0.87,8.79
9.35,1.55,10.9
3.67,1.67,5.34
6.18,2.12,8.3
3.57,5.07,8.64
8.94,5.79,14.73
1.27,9.07,10.34
8.48,4.24,12.72
1.54,3.05,4.59
1.64,3.23,4.87
6.66,0.45,7.11
7.35,5.23,12.58
0.88,9.66,10.540000000000001
3.11,6.47,9.58
5.99,2.42,8.41
1.56,1.67,3.23
4.83,0.91,5.74
0.1,9.01,9.11
5.35,1.99,7.34
1.19,0.61,1.7999999999999998
3.11,7.81,10.92
6.34,1.31,7.65
8.58,2.24,10.82
8.66,5.61,14.27
0.77,9.92,10.69
2.92,2.3,5.22
1.91,8.38,10.290000000000001
2.19,9.18,11.37
3.19,5.61,8.8
5.52,2.33,7.85
4.28,6.25,10.530000000000001
4.05,1.79,5.84
1.41,5.49,6.9
2.74,5.5,8.24
1.18,3.97,5.15
8.3,7.0,15.3
8.08,1.33,9.41
3.88,1.12,5.0
9.5,2.83,12.33
7.41,0.89,8.3
3.78,8.51,12.29
8.81,4.92,13.73
3.94,3.03,6.97
2.5,1.25,3.75
1.72,8.85,10.57
3.32,0.08,3.4
9.59,6.97,16.56
4.54,0.44,4.98
6.3,9.17,15.469999999999999
8.42,3.56,11.98
4.41,7.36,11.77
5.37,7.41,12.780000000000001
0.11,1.73,1.84
5.72,5.51,11.23
3.02,2.4,5.42
5.64,5.73,11.370000000000001
3.61,8.52,12.129999999999999
4.49,4.62,9.11
1.09,9.59,10.68
4.39,4.57,8.96
7.02,7.44,14.46
9.28,3.72,13.0
2.1,5.61,7.710000000000001
8.54,5.68,14.219999999999999
4.76,6.81,11.57
0.18,3.99,4.17
2.17,6.02,8.19
1.82,1.46,3.2800000000000002
7.74,4.99,12.73
3.25,8.51,11.76
4.51,3.15,7.66
6.03,0.86,6.890000000000001
6.98,2.9,9.88
7.04,6.44,13.48
4.3,6.35,10.649999999999999
8.56,1.18,9.74
7.26,7.64,14.899999999999999
2.56,0.44,3.0
3.7,4.8,8.5
6.39,1.04,7.43
8.19,7.94,16.13
6.64,7.46,14.1
4.89,7.28,12.17
7.9,0.34,8.24
5.6,5.26,10.86
7.08,7.9,14.98
4.85,4.12,8.969999999999999
2.05,7.8,9.85
8.63,2.35,10.98
7.86,1.79,9.65
0.48,3.83,4.3100000000000005
8.53,1.91,10.44
9.28,4.16,13.44
1.38,6.34,7.72
7.27,5.32,12.59
6.14,4.87,11.01
8.79,4.22,13.009999999999998
3.27,8.35,11.62
6.84,4.45,11.29
1.56,1.6,3.16
9.07,6.91,15.98
9.84,1.96,11.8
4.34,0.7,5.04
5.95,5.4,11.350000000000001
0.7,5.64,6.34
5.66,9.44,15.1
4.14,7.37,11.51
6.22,2.4,8.62
0.88,8.55,9.430000000000001
8.54,5.07,13.61
7.56,0.05,7.609999999999999
7.38,7.97,15.35
1.49,1.32,2.81
5.82,0.39,6.21
3.38,1.71,5.09
8.78,7.99,16.77
2.47,8.48,10.950000000000001
3.66,0.38,4.04
4.92,6.28,11.2
0.72,9.39,10.110000000000001
4.07,6.41,10.48
5.97,3.88,9.85
3.68,4.83,8.51
5.42,7.97,13.39
6.67,7.42,14.09
6.65,0.27,6.92
9.44,9.24,18.68
3.63,4.71,8.34
0.84,0.05,0.89
4.43,3.7,8.129999999999999
1.31,2.29,3.6
3.06,7.24,10.3
8.1,7.07,15.17
9.75,9.01,18.759999999999998
8.08,7.61,15.690000000000001
2.27,5.66,7.93
9.88,2.99,12.870000000000001
5.02,8.74,13.76
2.53,7.15,9.68
8.97,3.97,12.940000000000001
0.41,4.39,4.8
2.43,3.92,6.35
2.38,3.81,6.1899999999999995
2.94,8.9,11.84
4.87,9.55,14.420000000000002
0.4,8.14,8.540000000000001
2.26,7.24,9.5
4.1,5.87,9.969999999999999
0.06,7.07,7.13
7.54,5.23,12.77
9.06,3.16,12.22
4.12,1.63,5.75
2.62,3.3,5.92
0.14,9.41,9.55
7.19,2.08,9.27
8.47,4.45,12.920000000000002
9.31,8.88,18.19
9.23,9.36,18.59
3.24,6.33,9.57
8.62,8.28,16.9
9.26,3.35,12.61
4.75,4.9,9.65
7.15,3.8,10.95
0.67,7.24,7.91
8.21,4.12,12.330000000000002
3.08,7.8,10.879999999999999
2.92,8.53,11.45
0.12,6.19,6.3100000000000005
9.82,1.3,11.120000000000001
3.44,6.99,10.43
6.1,7.03,13.129999999999999
5.13,2.32,7.449999999999999
8.68,3.07,11.75
2.74,7.18,9.92
5.6,2.86,8.459999999999999
9.18,0.94,10.12
3.62,7.2,10.82
1.95,5.23,7.180000000000001
8.64,1.15,9.790000000000001
6.56,8.17,14.73
9.6,7.75,17.35
3.4,0.93,4.33
3.54,9.1,12.64
5.71,8.92,14.629999999999999
2.25,2.93,5.18
3.76,4.26,8.02
3.67,2.57,6.24
5.48,4.93,10.41
1.36,3.01,4.37
4.43,5.71,10.14
2.48,0.7,3.1799999999999997
2.22,4.54,6.76
4.79,7.57,12.36
2.2,1.91,4.11
4.13,9.74,13.870000000000001
2.68,1.58,4.26
9.5,2.33,11.83
3.33,1.05,4.38
5.7,6.39,12.09
7.45,3.96,11.41
9.92,6.61,16.53
6.59,5.52,12.11
6.34,4.87,11.21
9.55,1.87,11.420000000000002
5.35,9.35,14.7
2.31,9.77,12.08
3.27,8.1,11.37
0.44,5.13,5.57
3.52,9.54,13.059999999999999
8.96,4.05,13.010000000000002
1.05,2.42,3.4699999999999998
6.87,2.25,9.120000000000001
7.45,8.71,16.16
9.95,4.58,14.53
7.53,9.06,16.59
2.76,1.03,3.79
4.43,8.3,12.73
7.57,3.24,10.81
7.55,8.41,15.96
7.34,7.8,15.14
6.14,8.08,14.219999999999999
5.34,1.64,6.9799999999999995
4.07,2.08,6.15
5.08,7.26,12.34
5.33,7.11,12.440000000000001
0.21,6.03,6.24
1.78,9.79,11.569999999999999
8.51,3.13,11.64
5.21,4.31,9.52
2.31,8.71,11.020000000000001
1.43,5.42,6.85
4.47,4.49,8.96
4.35,2.19,6.539999999999999
4.45,2.7,7.15
7.86,3.84,11.7
7.15,3.24,10.39
6.83,1.99,8.82
5.49,5.51,11.0
3.08,1.77,4.85
5.96,2.2,8.16
8.85,1.88,10.73
1.72,8.69,10.41
9.82,3.95,13.77
6.67,6.96,13.629999999999999
6.32,0.66,6.98
1.36,0.5,1.86
8.91,7.85,16.759999999999998
7.44,9.74,17.18
3.94,6.45,10.39
6.86,3.04,9.9
3.1,5.72,8.82
0.64,9.66,10.3
2.21,1.68,3.8899999999999997
2.84,5.05,7.89
5.82,2.87,8.690000000000001
3.02,6.27,9.29
1.79,7.56,9.35
9.1,2.86,11.959999999999999
6.9,6.1,13.0
2.72,2.19,4.91
9.05,2.72,11.770000000000001
9.09,7.45,16.54
7.58,8.86,16.439999999999998
8.71,1.21,9.920000000000002
3.43,3.13,6.5600000000000005
2.35,7.22,9.57
6.26,1.56,7.82
9.06,9.53,18.59
3.24,7.51,10.75
1.2,7.66,8.86
3.34,0.66,4.0
9.69,9.99,19.68
5.32,1.43,6.75
1.89,3.34,5.2299999999999995
2.18,8.57,10.75
9.1,2.67,11.77
6.08,3.58,9.66
1.07,8.12,9.19
9.28,6.04,15.32
1.68,8.66,10.34
0.94,9.68,10.62
9.8,4.29,14.09
2.4,1.54,3.94
3.13,0.46,3.59
3.46,2.36,5.82
5.97,1.99,7.96
0.62,3.75,4.37
2.79,3.75,6.54
0.41,6.24,6.65
2.17,1.64,3.8099999999999996
6.03,3.1,9.13
5.92,4.33,10.25
3.63,1.66,5.29
7.27,3.41,10.68
0.71,1.69,2.4
1.76,5.52,7.279999999999999
1.72,9.41,11.13
7.48,2.14,9.620000000000001
3.05,4.33,7.38
3.73,9.23,12.96
0.34,0.95,1.29
7.62,7.68,15.3
0.58,5.12,5.7
7.87,7.65,15.52
1.12,6.17,7.29
6.48,7.93,14.41
7.71,6.75,14.46
5.63,1.45,7.08
4.52,9.01,13.53
9.91,6.14,16.05
6.31,6.5,12.809999999999999
6.53,2.31,8.84
7.74,7.86,15.600000000000001
3.28,5.64,8.92
7.38,1.57,8.95
1.08,2.11,3.19
9.57,0.63,10.200000000000001
2.19,7.05,9.24
6.86,6.5,13.36
4.77,4.42,9.19
6.62,6.96,13.58
3.66,5.37,9.030000000000001
9.56,4.55,14.11
5.7,1.4,7.1
9.17,1.82,10.99
5.82,0.47,6.29
4.5,0.51,5.01
4.63,4.98,9.61
4.43,3.86,8.29
0.83,5.18,6.01
5.02,3.37,8.39
2.47,7.75,10.22
2.84,0.23,3.07
1.68,1.75,3.4299999999999997
4.48,9.73,14.21
5.8,4.92,10.719999999999999
1.39,4.8,6.1899999999999995
8.57,0.14,8.71
8.72,6.48,15.200000000000001
1.47,3.54,5.01
9.52,7.63,17.15
3.8,8.18,11.98
3.67,4.44,8.11
5.2,0.81,6.01
4.76,2.0,6.76
4.45,2.67,7.12
5.11,7.7,12.81
5.36,1.1,6.460000000000001
0.23,6.14,6.37
9.55,6.63,16.18
0.19,5.53,5.720000000000001
0.53,6.09,6.62
2.85,5.42,8.27
6.66,9.96,16.62
7.29,8.92,16.21
8.44,1.6,10.04
1.97,1.57,3.54
4.47,1.05,5.52
2.78,3.97,6.75
8.45,7.82,16.27
1.73,7.97,9.7
5.9,3.98,9.88
6.88,5.81,12.69
7.01,4.12,11.129999999999999
3.35,1.61,4.96
0.74,1.68,2.42
7.19,6.03,13.22
7.66,3.31,10.97
7.51,1.07,8.58
8.6,4.14,12.739999999999998
8.49,3.07,11.56
4.55,8.26,12.809999999999999
5.22,5.98,11.2
7.04,4.28,11.32
2.85,8.38,11.23
1.83,4.95,6.78
7.47,8.9,16.37
1.98,6.2,8.18
5.97,5.61,11.58
7.56,3.82,11.379999999999999
7.49,2.88,10.370000000000001
2.09,7.01,9.1
5.37,9.73,15.100000000000001
3.19,4.37,7.5600000000000005
1.07,4.71,5.78
5.65,4.18,9.83
0.34,5.27,5.609999999999999
1.55,3.21,4.76
0.02,1.58,1.6
5.39,6.1,11.489999999999998
3.89,1.14,5.03
9.6,1.94,11.54
1.14,0.75,1.89
5.86,1.86,7.720000000000001
7.66,9.47,17.130000000000003
7.51,4.43,11.94
9.5,7.04,16.54
4.75,4.24,8.99
8.25,8.1,16.35
5.67,5.42,11.09
3.6,0.17,3.77
8.78,0.96,9.739999999999998
5.03,0.5,5.53
1.8,2.68,4.48
2.49,7.55,10.04
6.52,2.53,9.049999999999999
0.34,5.26,5.6
6.55,5.29,11.84
9.83,2.31,12.14
3.37,9.41,12.780000000000001
9.81,3.41,13.22
3.0,1.18,4.18
1.66,4.43,6.09
6.64,7.72,14.36
5.49,9.51,15.0
4.26,3.67,7.93
0.23,2.13,2.36
7.66,8.45,16.11
6.71,5.33,12.04
8.99,1.46,10.45
1.14,4.03,5.17
5.61,6.31,11.92
3.28,5.82,9.1
9.72,5.47,15.190000000000001
5.2,4.81,10.01
0.81,1.99,2.8
6.09,3.68,9.77
4.37,1.32,5.69
6.14,9.42,15.559999999999999
4.8,6.14,10.94
2.65,4.07,6.720000000000001
3.78,7.5,11.28
6.47,3.71,10.18
6.09,0.85,6.9399999999999995
8.9,9.28,18.18
5.33,1.95,7.28
4.35,1.7,6.05
6.03,3.49,9.52
3.03,5.49,8.52
8.64,3.68,12.32
6.82,3.08,9.9
8.28,9.41,17.689999999999998
3.5,4.14,7.64
0.3,8.29,8.59
2.86,8.16,11.02
6.17,2.08,8.25
7.5,3.13,10.629999999999999
7.75,7.39,15.14
2.09,1.74,3.83
8.19,0.47,8.66
7.18,0.11,7.29
6.13,7.65,13.780000000000001
0.32,6.96,7.28
1.51,3.16,4.67
9.93,2.75,12.68
0.57,2.25,2.82
6.62,3.28,9.9
1.38,2.48,3.86
5.2,7.97,13.17
3.57,7.73,11.3
9.46,7.44,16.900000000000002
3.32,0.48,3.8
4.95,4.6,9.55
4.5,6.59,11.09
1.24,6.05,7.29
5.37,2.63,8.0
4.32,2.02,6.34
7.09,1.89,8.98
7.47,8.67,16.14
5.69,9.74,15.43
6.92,4.03,10.95
6.66,2.73,9.39
6.66,9.84,16.5
4.58,5.39,9.969999999999999
0.03,6.46,6.49
8.21,2.53,10.74
7.75,4.25,12.0
3.1,9.88,12.98
4.28,7.93,12.21
6.09,7.47,13.559999999999999
9.72,4.29,14.010000000000002
3.29,0.3,3.59
1.75,8.37,10.12
9.1,2.51,11.61
4.3,4.04,8.34
8.71,8.38,17.090000000000003
4.56,7.93,12.489999999999998
6.5,8.53,15.03
6.87,9.34,16.21
1.76,9.96,11.72
8.82,4.2,13.02
3.67,0.44,4.11
1.92,5.76,7.68
3.48,8.27,11.75
6.19,1.4,7.59
8.82,0.6,9.42
1.76,9.19,10.95
6.17,5.18,11.35
9.33,4.83,14.16
5.5,2.0,7.5
3.16,1.72,4.88
7.72,9.05,16.77
4.41,1.86,6.2700000000000005
0.54,4.85,5.39
2.53,3.51,6.039999999999999
9.26,9.93,19.189999999999998
7.42,5.59,13.01
7.29,8.27,15.559999999999999
5.69,2.36,8.05
4.56,1.16,5.72
4.31,9.01,13.32
5.96,8.24,14.2
9.86,4.6,14.459999999999999
1.31,4.75,6.0600000000000005
3.38,9.98,13.36
6.41,2.7,9.11
8.19,1.26,9.45
8.98,0.03,9.01
4.28,4.61,8.89
0.4,8.29,8.69
1.72,0.21,1.93
3.62,9.26,12.879999999999999
4.87,3.43,8.3
7.4,3.23,10.63
2.42,2.64,5.0600000000000005
5.13,0.9,6.03
5.47,2.92,8.39
2.55,7.67,10.219999999999999
6.25,5.36,11.61
8.46,4.46,12.920000000000002
3.45,6.59,10.04
4.76,6.95,11.71
1.7,3.67,5.37
8.39,5.4,13.790000000000001
9.08,2.17,11.25
8.81,1.05,9.860000000000001
2.52,5.71,8.23
6.56,2.08,8.64
8.46,9.17,17.630000000000003
5.8,3.32,9.12
6.38,9.33,15.71
9.14,3.25,12.39
5.63,5.6,11.23
0.29,0.01,0.3
8.5,8.88,17.380000000000003
9.54,2.7,12.239999999999998
7.65,5.33,12.98
1.82,4.26,6.08
4.18,0.8,4.9799999999999995
8.15,6.72,14.870000000000001
8.08,8.7,16.78
9.9,5.99,15.89
4.97,7.53,12.5
4.5,6.78,11.280000000000001
0.51,4.61,5.12
0.47,7.45,7.92
7.9,0.51,8.41
3.44,2.89,6.33
6.06,9.46,15.52
8.32,1.0,9.32
7.98,0.51,8.49
6.71,4.94,11.65
6.07,3.56,9.63
7.64,4.94,12.58
1.18,3.71,4.89
5.52,2.2,7.72
9.06,8.76,17.82
8.51,5.29,13.8
4.48,6.5,10.98
6.23,7.71,13.940000000000001
5.69,3.5,9.190000000000001
2.24,5.37,7.61
8.04,1.93,9.969999999999999
5.59,2.11,7.699999999999999
1.23,0.2,1.43
7.82,9.39,17.21
5.45,0.38,5.83
6.54,7.19,13.73
7.53,2.53,10.06
4.74,0.87,5.61
7.92,8.81,16.73
0.65,2.78,3.4299999999999997
4.12,6.63,10.75
0.03,4.05,4.08
1.76,8.63,10.39
6.27,4.52,10.79
7.29,3.12,10.41
2.3,7.33,9.629999999999999
3.78,2.2,5.98
4.81,9.83,14.64
2.85,2.34,5.1899999999999995
8.72,7.17,15.89
2.27,8.08,10.35
3.8,9.35,13.149999999999999
2.36,4.95,7.3100000000000005
0.72,4.76,5.4799999999999995
6.6,5.56,12.16
8.52,7.37,15.89
1.99,2.77,4.76
4.71,8.94,13.649999999999999
4.47,0.0,4.47
4.87,7.16,12.030000000000001
5.14,4.57,9.71
1.56,8.59,10.15
2.98,0.3,3.28
1.56,5.24,6.800000000000001
7.68,2.0,9.68
3.69,3.51,7.199999999999999
9.06,4.49,13.55
5.38,2.49,7.87
8.85,3.84,12.69
4.26,8.51,12.77
3.29,7.12,10.41
9.6,6.0,15.6
2.51,7.43,9.94
4.72,9.0,13.719999999999999
9.64,3.9,13.540000000000001
6.5,9.65,16.15
5.82,8.05,13.870000000000001
5.33,0.4,5.73
6.52,5.13,11.649999999999999
8.48,3.22,11.700000000000001
5.5,4.8,10.3
5.5,9.16,14.66
3.18,1.9,5.08
7.88,9.0,16.88
5.94,6.2,12.14
1.3,2.05,3.3499999999999996
7.19,5.21,12.4
9.89,3.64,13.530000000000001
1.58,5.14,6.72
4.93,1.22,6.1499999999999995
5.21,5.38,10.59
9.47,0.49,9.96
0.31,5.27,5.579999999999999
4.06,9.65,13.71
3.08,1.94,5.02
9.75,6.09,15.84
8.7,8.7,17.4
2.55,6.52,9.07
3.93,4.94,8.870000000000001
8.99,0.34,9.33
1.22,2.51,3.7299999999999995
1.41,4.33,5.74
1.53,6.73,8.26
3.45,4.07,7.5200000000000005
5.01,3.44,8.45
1.09,0.57,1.6600000000000001
1.52,5.57,7.09
4.54,7.79,12.33
3.42,3.51,6.93
5.52,3.1,8.62
7.06,3.93,10.99
4.42,3.82,8.24
7.28,5.11,12.39
8.15,4.83,12.98
8.45,8.14,16.59
6.7,9.43,16.13
8.45,7.66,16.11
0.83,7.06,7.89
1.37,1.94,3.31
0.28,2.67,2.95
6.02,9.63,15.65
9.12,4.48,13.6
9.5,7.94,17.44
0.56,7.08,7.640000000000001
4.93,4.05,8.98
5.68,6.9,12.58
1.03,3.71,4.74
8.51,4.17,12.68
3.02,7.14,10.16
1.39,4.42,5.81
0.09,0.99,1.08
5.62,7.72,13.34
7.6,3.01,10.61
3.07,7.39,10.459999999999999
2.69,9.34,12.03
0.76,5.22,5.9799999999999995
4.81,0.6,5.409999999999999
2.07,1.58,3.65
3.11,7.71,10.82
1.51,7.23,8.74
5.9,9.15,15.05
6.34,8.35,14.69
7.53,3.64,11.17
4.81,9.78,14.59
2.81,3.26,6.07
0.41,9.77,10.18
7.59,7.42,15.01
4.14,6.22,10.36
3.19,4.44,7.630000000000001
4.57,8.03,12.6
5.85,1.75,7.6
8.76,2.98,11.74
3.56,2.31,5.87
7.21,6.17,13.379999999999999
6.49,0.1,6.59
8.05,9.71,17.76
2.61,0.99,3.5999999999999996
0.75,9.11,9.86
3.06,6.37,9.43
6.18,7.19,13.370000000000001
9.08,3.1,12.18
5.63,0.55,6.18
5.51,6.34,11.85
6.12,3.88,10.0
4.73,5.66,10.39
5.29,4.73,10.02
6.27,8.63,14.9
7.72,3.15,10.87
9.06,9.28,18.34
8.4,2.4,10.8
3.35,8.77,12.12
0.81,9.7,10.51
5.76,1.51,7.27
9.08,7.81,16.89
2.08,8.54,10.62
3.48,8.11,11.59
6.42,9.85,16.27
1.11,5.57,6.680000000000001
7.69,4.52,12.21
1.55,9.53,11.08
8.63,2.78,11.41
6.87,9.16,16.03
4.92,7.12,12.04
7.83,1.6,9.43
0.55,1.38,1.93
5.85,5.42,11.27
6.98,0.61,7.590000000000001
5.12,8.04,13.16
7.59,0.86,8.45
8.73,4.28,13.010000000000002
7.04,1.16,8.2
3.35,9.52,12.87
8.97,2.41,11.38
6.72,1.21,7.93
3.37,8.37,11.739999999999998
6.37,0.18,6.55
3.13,2.91,6.04
3.13,2.83,5.96
2.86,5.67,8.53
9.55,9.25,18.8
4.8,9.58,14.379999999999999
4.98,6.54,11.52
8.73,5.35,14.08
4.66,3.2,7.86
7.72,6.38,14.1
9.84,6.84,16.68
0.35,9.33,9.68
1.4,0.15,1.5499999999999998
9.91,9.66,19.57
7.95,7.75,15.7
0.22,9.59,9.81
8.89,6.01,14.9
4.48,8.44,12.92
8.48,5.75,14.23
6.16,7.83,13.99
1.67,3.55,5.22
0.04,6.44,6.48
3.41,4.63,8.04
7.83,6.71,14.54
3.78,4.94,8.72
7.88,3.94,11.82
4.96,7.42,12.379999999999999
8.97,9.56,18.53
0.9,0.72,1.62
7.31,7.53,14.84
7.45,8.55,16.0
4.27,7.0,11.27
5.92,0.05,5.97
4.71,6.84,11.55
0.79,4.81,5.6
2.46,5.74,8.2
6.14,3.65,9.79
0.31,4.18,4.489999999999999
6.87,6.7,13.57
8.59,2.59,11.18
2.29,3.87,6.16
3.39,5.91,9.3
5.63,3.78,9.41
4.26,3.72,7.98
4.07,4.1,8.17
1.02,3.27,4.29
3.7,2.22,5.92
6.68,0.24,6.92
5.11,0.83,5.94
5.3,6.46,11.76
5.26,5.08,10.34
8.05,3.77,11.82
1.39,0.75,2.1399999999999997
1.45,7.56,9.01
9.56,1.83,11.39
6.81,9.6,16.41
1.33,3.45,4.78
1.21,1.14,2.3499999999999996
8.13,7.31,15.440000000000001
1.22,3.14,4.36
2.78,5.45,8.23
2.95,7.94,10.89
8.57,5.95,14.52
7.25,5.92,13.17
7.63,9.29,16.919999999999998
2.72,2.05,4.77
5.24,6.42,11.66
2.98,2.9,5.88
7.84,7.01,14.85
4.9,3.4,8.3
0.91,7.56,8.469999999999999
9.4,9.96,19.36
5.51,4.26,9.77
3.61,3.38,6.99
1.89,4.13,6.02
9.59,2.95,12.54
3.16,0.09,3.25
9.55,9.8,19.35
